4520,-2908,22504,29.09,-1590,574,767
4760,-2964,21664,29.05,-1432,-614,1038
8656,-2588,26788,29.09,140,-3084,792
3348,-4928,18804,29.14,-1419,1840,1270
1092,-3528,20492,29.00,-1422,1463,867
4748,-5624,20468,29.05,-2031,2389,616
-340,-5868,17740,29.09,-782,-169,-140
984,-3432,17836,28.95,247,-2003,71
2368,-5688,18732,29.05,-932,1152,277
1316,-4120,19108,29.00,194,-2621,416
3448,-4820,17656,29.00,-916,-258,501
1976,-3500,17916,28.95,-1116,875,657
2572,-2848,17016,28.91,-1565,1636,731
2820,-3752,18864,29.00,-735,-937,698
2724,-3460,19400,28.95,-96,-1570,454
352,-2732,19276,28.81,-1416,1419,-336
-3556,-2044,22284,28.95,-388,-2213,-1136
-4136,-2748,16664,28.91,-846,1079,-1152
-5116,-2364,16668,28.91,-833,647,-1511
-4552,-3304,18820,28.86,-247,-1030,-1561
1108,-2424,21596,28.86,-912,798,-489
-48,-3728,17896,28.77,-140,-1156,90
3844,-4312,13096,28.77,-2369,3267,867
4812,-3568,18428,28.72,232,-2841,879
1060,-1732,16312,28.86,-1311,1254,524
1452,-2076,18184,28.77,-951,1185,746
2772,-2744,19424,28.67,-1963,1931,50
3232,-4280,23412,28.67,-244,-2805,-222
-192,-2820,17240,28.67,-351,-1599,-157
-3788,-5700,16116,28.72,-740,1455,-290
-368,1224,23128,28.67,-1958,-1490,-432
-3624,-1540,14488,28.48,-1325,4783,-94
-5884,4936,18648,28.53,-441,208,463
-560,1716,22140,28.58,-678,-771,0
-968,432,14464,28.53,-1509,2525,-645
-4504,-596,14728,28.58,-372,893,-820
-1540,-2376,15796,28.62,-825,999,-607
-1116,-2480,17540,28.53,-273,-499,-524
-1368,620,18704,28.58,-1651,2003,-857
-2072,-1024,19804,28.58,-313,-908,-638
-2176,1896,16288,28.44,-599,36,-780
528,-604,16928,28.53,-977,466,-602
-2828,-3352,15412,28.53,-654,815,-739
692,-4216,19176,28.48,-965,333,-557
-988,-4112,20580,28.48,-547,-849,-652
-964,-3080,21444,28.48,-1141,-261,-784
-428,-3728,18872,28.48,-556,-192,-572
-1236,-3708,18652,28.62,-767,-143,-603
-848,-4168,20020,28.67,-628,-1990,-397
-1300,-3708,18400,28.58,-1175,802,-234
-1044,-3744,17924,28.44,-503,-468,-346
-1944,-5188,16372,28.62,-476,140,-625
-3080,-1060,15168,28.53,-521,697,-851
-560,-1304,17724,28.48,-377,-1084,-526
-1256,-3336,17312,28.48,-786,414,-422
-208,-4016,17596,28.53,-831,310,-435
-616,-5164,18920,28.62,-1084,1286,-380
1908,-3784,19328,28.48,-1090,144,-328
940,-5504,15248,28.58,-1361,1534,656
1888,-6092,19260,28.58,-1237,146,2352
3676,-3460,18884,28.53,-239,-1189,3323
5924,-3116,20928,28.62,-762,-1594,3933
408,-9080,17812,28.53,-1428,540,2394
-1004,-5684,20472,28.53,-988,-511,-965
-2520,-6644,16224,28.53,-329,-456,-700
-2032,-6112,19164,28.62,-1078,89,-719
488,-3260,20360,28.62,-417,-516,25
2016,-4248,17096,28.67,-487,-40,247
1604,-4408,20036,28.58,-746,-1389,-352
-336,-2524,13812,28.53,-1288,2778,-786
-4168,-4624,18728,28.53,-643,-156,-1583
-7068,-2648,11180,28.53,-295,4097,-1398
-4156,-4956,15964,28.53,-551,1304,-1146
900,-5116,19208,28.44,-731,-936,-670
1336,-2624,20152,28.48,-1307,-192,-570
-1724,-5908,15672,28.53,-2319,4856,-656
-3392,-7200,17404,28.62,-1316,2802,-771
408,-3324,19560,28.58,-871,-255,-688
920,-5828,21080,28.53,735,-4813,-925
36,-2564,21096,28.53,-252,-1541,-800
3744,-3992,21224,28.53,-671,-1600,-394
32,-2832,17976,28.48,-1044,1402,-136
-16,-4224,18724,28.53,-890,-161,-317
2056,-2264,17772,28.48,-501,-124,-331
-688,-1340,16584,28.48,-1084,1826,-494
1460,-3372,18348,28.53,-444,-534,-499
3444,-2216,22368,28.53,-727,-1534,-667
-1116,-3628,16704,28.44,-1462,1980,-1065
-1028,-1640,18012,28.44,-166,-2369,-1261
-1152,-1020,17500,28.34,-489,-712,-1310
-3132,-3596,17168,28.44,-599,-148,-1506
-2212,-5112,17124,28.48,-580,-1279,-1692
-5216,-72,22940,28.44,285,-2948,-1625
460,2280,19604,28.44,-2388,2877,-1225
-2052,-3204,15668,28.39,-1175,495,-1297
-2308,-2244,19276,28.29,-2882,3016,-1491
-4000,-1812,19184,28.48,-686,1619,-1530
2016,476,21788,28.34,-231,-1082,-996
2804,-4688,17500,28.39,-1567,2429,-234
-768,-3492,17628,28.29,-1188,-224,-339
-136,-1296,13404,28.39,-667,1143,-49
420,-3576,20412,28.39,-1099,1731,-300
-2536,-6152,13556,28.44,-1649,3784,-126
768,-4576,25540,28.44,-2032,437,-204
3132,-980,14012,28.44,-736,1229,-260
3656,-496,17136,28.48,-942,-1175,-280
-5220,-3816,17364,28.44,-1319,-1867,-140
152,-3796,16332,28.39,-843,-1136,6
-4608,-5756,12256,28.44,734,-652,531
-1996,-6312,20324,28.39,-2862,935,24
-3552,-2904,18544,28.48,-401,-504,144
-388,-2476,9072,28.44,-1021,4231,240
60,-3304,16432,28.39,-663,1232,350
-3796,-2848,15652,28.53,134,-1320,10
1984,-3856,19520,28.44,-2031,3037,-47
-5300,-4376,17228,28.39,-748,-893,-264
2072,-4700,20084,28.39,-623,-549,-9
1908,-5204,22368,28.44,38,-2508,-242
-344,-3072,6680,28.34,-1497,4696,-339
2308,3080,19592,28.34,-2200,2719,41
-1204,-2904,19464,28.29,-1563,2219,19
140,-3860,14844,28.39,-755,515,603
6760,-4048,19500,28.39,-420,-2747,1586
2292,-3840,16512,28.39,-766,413,1278
5924,-8388,13844,28.25,-2061,2202,968
4808,-772,18848,28.29,-632,-2460,646
-5608,-1288,20156,28.20,-1117,132,-1493
-5784,-660,15204,28.25,-1278,1006,-2044
-5476,-4320,17248,28.11,-22,-1402,-2400
964,-1316,25040,28.15,358,-2793,-596
-2388,-3576,16500,28.15,-1108,1432,55
-416,-3128,17356,28.20,-1122,1451,643
548,-4200,17416,28.20,-958,728,1095
5448,-184,23632,28.15,235,-4326,1483
-1128,-4420,20208,28.15,-1554,1025,1409
5960,-872,17396,28.11,-587,-1660,825
-44,-5776,21868,28.15,-1187,-130,270
768,-4016,22076,28.20,-1205,388,78
2072,-2884,24608,28.11,63,-6820,-228
2600,-6752,16640,28.11,-1413,1087,-425
-380,-3324,20452,28.06,896,-1897,-938
-996,-3756,15760,28.15,-866,1881,-1271
-5296,-2880,18656,28.11,-1021,1173,-1526
-3736,-5424,16596,28.06,-222,-524,-1456
-5008,-2528,17804,28.11,-1530,1811,-1100
-284,-3248,16700,28.06,-729,848,-551
964,-2552,17472,28.11,-748,149,41
1224,-2932,16400,28.11,730,-2834,-388
1264,-4168,24476,28.06,1677,-8519,61
-1000,-1960,12296,28.11,239,1965,1121
1556,-4612,18312,28.15,-1638,2195,1151
-1380,-4092,18716,28.20,-1147,1191,428
444,-552,16472,28.15,-417,73,375
1628,-3276,24040,28.20,-855,-2041,-37
292,356,15312,28.06,-1972,5447,-496
-2124,-1476,18148,28.20,-1065,1163,-634
524,-760,17372,28.20,-620,771,-290
2892,-1052,18784,28.29,337,-3302,-270
1916,-192,16288,28.15,-317,352,-223
-4684,-2360,10080,28.15,-1741,3618,441
1240,-2596,17740,28.15,-233,-345,-24
-1328,-2944,17416,28.20,-1209,-96,2
-3756,-756,16444,28.15,-929,706,667
-2488,-4016,17500,28.11,287,867,879
908,-2996,17088,28.20,-781,1237,414
-648,-1308,17760,28.29,-354,-546,-572
-4100,2080,17264,28.15,150,-1915,-1472
-4280,-3144,19116,28.25,-600,454,-1757
-9156,-5296,14400,28.25,-2189,2197,-2840
1208,-4844,26180,28.20,787,-5430,-2409
-1324,-3200,17760,28.25,-659,239,-508
44,-2916,16056,28.11,-1666,2124,-187
288,-6216,18404,28.20,-643,947,-169
-1108,-2284,15292,28.25,-595,1074,-323
-1000,-2484,16816,28.29,-313,-62,-203
776,-2008,17232,28.25,-464,539,-196
-136,-800,15696,28.29,-565,1266,-17
-1868,392,15432,28.20,-489,-137,-472
-2844,-3020,15008,28.25,-1109,479,-1258
-2680,-2016,20708,28.25,-209,-1641,-1470
-1596,-4240,20236,28.20,-1061,-1128,-978
132,-452,18248,28.11,-3054,2039,-608
1464,436,9000,28.25,-564,2867,-493
1432,-1968,17844,28.06,-85,-211,-302
-3308,1292,17164,28.20,-199,-4,-403
60,-156,17640,28.11,-695,-271,-260
6104,1232,18132,28.11,-976,1,33
-160,712,17784,28.15,-548,-384,-136
-1348,-1368,17912,28.25,-577,-82,-266
-2572,-1464,21604,28.15,-2525,512,-414
-2804,-3476,18232,28.15,-2563,921,-593
-1708,-3024,16624,28.15,-548,1323,-274
-1876,-768,17496,28.11,-541,526,-287
-1028,196,19688,28.15,-761,-308,-312
-524,544,19724,28.11,-861,139,-249
-924,-424,17508,28.11,-710,341,-179
32,-1896,17696,28.15,-681,-187,-154
-380,-1928,18816,28.20,-871,-88,-89
-1372,-1612,16280,28.11,-788,523,-148
-620,-792,18308,28.15,-673,92,-163
-480,-768,18384,28.15,-715,218,-203
-684,-1748,18352,28.20,-798,292,-144
-812,-744,18536,28.25,-659,35,-270
-536,-232,18556,28.20,-765,63,-263
-904,-340,18320,28.29,-776,336,-169
-904,-1632,18380,28.20,-751,246,-177
-892,-1440,18120,28.20,-776,237,-186
-916,-1480,18300,28.25,-781,238,-202
-836,-1548,18256,28.25,-783,239,-196
-524,-1616,17924,28.20,-747,22,-204
-1108,-1616,18048,28.20,-757,264,-196
-676,-1460,18224,28.25,-807,276,-192
-796,-1624,18056,28.25,-715,-62,-201
-876,-1492,18228,28.20,-798,302,-192
-1104,-2160,18244,28.29,-689,-40,-216
-1080,-1412,17920,28.34,-767,237,-195
-448,-1540,18184,28.34,-758,30,-167
-804,-3512,17856,28.39,-696,113,-236
-976,-2836,17768,28.34,-783,322,-168
-956,-2404,17512,28.34,-714,163,-229
-1384,-520,19252,28.34,-769,405,-147
-316,-2504,17612,28.44,-679,177,-353
-3644,-3688,17416,28.39,-804,717,-1856
-1156,-4012,15300,28.44,-917,498,-1616
-488,-1768,18132,28.44,-856,282,861
2936,-728,20408,28.58,-856,-1409,2804
3588,-1464,18468,28.53,-1036,-1201,3541
2288,-1524,19860,28.39,-1482,762,3477
2436,-2920,15480,28.44,-835,-449,3084
2296,-6196,18552,28.53,-1620,-222,2464
2868,-6556,19544,28.48,-1253,-152,2184
2824,-7356,16612,28.44,-654,-588,1664
3472,-4140,17728,28.48,-792,-1317,1154
-2572,-3844,18300,28.44,397,-197,-486
-2076,-3232,17544,28.53,-580,1395,-1484
-1764,-4140,15904,28.48,-864,854,-2231
-1888,-3320,17976,28.62,-717,222,-1912
-1532,-3348,16736,28.58,-1049,1245,-1421
-208,-1340,19076,28.48,-458,-621,-723
-376,-728,18544,28.44,-836,333,-438
-568,-3536,17328,28.53,-791,450,-344
-624,-3072,17424,28.48,-822,491,-361
-1476,-4232,17836,28.53,-540,-234,-723
-324,884,18552,28.53,-817,651,-578
-392,-1728,18232,28.53,-806,242,-308
-608,-3904,17740,28.53,-550,501,-132
-808,-3900,17056,28.48,-909,708,-372
40,-4992,19372,28.53,-897,648,-120
-2828,-5848,21264,28.48,-14,-3224,187
1772,-2872,14148,28.62,-1864,3685,1670
764,-3064,20704,28.48,-109,-3363,813
5800,-4396,22360,28.48,-209,-519,-463
-2212,-5716,17804,28.48,-800,121,-841
-868,-3152,14908,28.58,-1572,2903,-926
-1024,-5620,17164,28.53,-492,-1166,-713

